# Distance/nm	$\rho$	$I_{\text{CTF}}$	$I_{\text{CTF}} \otimes \sigma_{\text{detector}}$
51.988	1	0.99815	0.99937
52.03801	1	0.99817	0.99937
52.08802	1	0.9982	0.99938
52.13803	1	0.99825	0.99938
52.18805	1	0.9983	0.99938
52.23806	1	0.99837	0.99938
52.28807	1	0.99845	0.99938
52.33808	1	0.99853	0.99939
52.3881	1	0.99862	0.99939
52.43811	1	0.99872	0.99939
52.48812	1	0.99882	0.99939
52.53813	1	0.99893	0.99939
52.58815	1	0.99903	0.9994
52.63816	1	0.99914	0.9994
52.68817	1	0.99924	0.9994
52.73818	1	0.99934	0.9994
52.7882	1	0.99944	0.9994
52.83821	1	0.99952	0.99941
52.88822	1	0.9996	0.99941
52.93823	1	0.99967	0.99941
52.98825	1	0.99974	0.99941
53.03826	1	0.99979	0.99941
53.08827	1	0.99982	0.99942
53.13828	1	0.99985	0.99942
53.1883	1	0.99986	0.99942
53.23831	1	0.99986	0.99942
53.28832	1	0.99985	0.99942
53.33833	1	0.99983	0.99942
53.38835	1	0.99979	0.99943
53.43836	1	0.99974	0.99943
53.48837	1	0.99968	0.99943
53.53838	1	0.99961	0.99943
53.5884	1	0.99954	0.99943
53.63841	1	0.99945	0.99944
53.68842	1	0.99936	0.99944
53.73843	1	0.99927	0.99944
53.78845	1	0.99917	0.99944
53.83846	1	0.99907	0.99944
53.88847	1	0.99897	0.99945
53.93848	1	0.99887	0.99945
53.9885	1	0.99878	0.99945
54.03851	1	0.99869	0.99945
54.08852	1	0.9986	0.99945
54.13853	1	0.99853	0.99945
54.18855	1	0.99846	0.99946
54.23856	1	0.9984	0.99946
54.28857	1	0.99835	0.99946
54.33858	1	0.99831	0.99946
54.3886	1	0.99828	0.99946
54.43861	1	0.99827	0.99947
54.48862	1	0.99827	0.99947
54.53863	1	0.99828	0.99947
54.58865	1	0.9983	0.99947
54.63866	1	0.99833	0.99947
54.68867	1	0.99838	0.99947
54.73868	1	0.99844	0.99948
54.7887	1	0.9985	0.99948
54.83871	1	0.99857	0.99948
54.88872	1	0.99866	0.99948
54.93873	1	0.99874	0.99948
54.98875	1	0.99884	0.99948
55.03876	1	0.99893	0.99949
55.08877	1	0.99903	0.99949
55.13878	1	0.99913	0.99949
55.1888	1	0.99923	0.99949
55.23881	1	0.99932	0.99949
55.28882	1	0.99941	0.99949
55.33883	1	0.9995	0.9995
55.38885	1	0.99958	0.9995
55.43886	1	0.99965	0.9995
55.48887	1	0.99971	0.9995
55.53888	1	0.99976	0.9995
55.5889	1	0.9998	0.9995
55.63891	1	0.99983	0.99951
55.68892	1	0.99985	0.99951
55.73893	1	0.99986	0.99951
55.78895	1	0.99986	0.99951
55.83896	1	0.99984	0.99951
55.88897	1	0.99981	0.99951
55.93898	1	0.99977	0.99952
55.989	1	0.99972	0.99952
56.03901	1	0.99966	0.99952
56.08902	1	0.9996	0.99952
56.13903	1	0.99952	0.99952
56.18905	1	0.99944	0.99952
56.23906	1	0.99936	0.99953
56.28907	1	0.99927	0.99953
56.33908	1	0.99917	0.99953
56.3891	1	0.99908	0.99953
56.43911	1	0.99899	0.99953
56.48912	1	0.9989	0.99953
56.53913	1	0.99881	0.99954
56.58915	1	0.99873	0.99954
56.63916	1	0.99865	0.99954
56.68917	1	0.99858	0.99954
56.73918	1	0.99852	0.99954
56.7892	1	0.99847	0.99954
56.83921	1	0.99843	0.99954
56.88922	1	0.9984	0.99955
56.93923	1	0.99838	0.99955
56.98925	1	0.99837	0.99955
57.03926	1	0.99837	0.99955
57.08927	1	0.99839	0.99955
57.13928	1	0.99841	0.99955
57.1893	1	0.99845	0.99955
57.23931	1	0.99849	0.99956
57.28932	1	0.99855	0.99956
57.33933	1	0.99861	0.99956
57.38935	1	0.99869	0.99956
57.43936	1	0.99877	0.99956
57.48937	1	0.99885	0.99956
57.53938	1	0.99894	0.99957
57.5894	1	0.99903	0.99957
57.63941	1	0.99912	0.99957
57.68942	1	0.99921	0.99957
57.73943	1	0.9993	0.99957
57.78945	1	0.99939	0.99957
57.83946	1	0.99947	0.99957
57.88947	1	0.99955	0.99958
57.93948	1	0.99962	0.99958
57.9895	1	0.99968	0.99958
58.03951	1	0.99974	0.99958
58.08952	1	0.99978	0.99958
58.13953	1	0.99982	0.99958
58.18955	1	0.99984	0.99958
58.23956	1	0.99985	0.99958
58.28957	1	0.99986	0.99959
58.33958	1	0.99985	0.99959
58.3896	1	0.99983	0.99959
58.43961	1	0.9998	0.99959
58.48962	1	0.99976	0.99959
58.53963	1	0.99971	0.99959
58.58965	1	0.99965	0.99959
58.63966	1	0.99958	0.9996
58.68967	1	0.99951	0.9996
58.73968	1	0.99943	0.9996
58.7897	1	0.99935	0.9996
58.83971	1	0.99926	0.9996
58.88972	1	0.99918	0.9996
58.93973	1	0.99909	0.9996
58.98975	1	0.999	0.99961
59.03976	1	0.99892	0.99961
59.08977	1	0.99884	0.99961
59.13978	1	0.99876	0.99961
59.1898	1	0.99869	0.99961
59.23981	1	0.99863	0.99961
59.28982	1	0.99858	0.99961
59.33983	1	0.99853	0.99961
59.38985	1	0.9985	0.99962
59.43986	1	0.99847	0.99962
59.48987	1	0.99846	0.99962
59.53988	1	0.99846	0.99962
59.5899	1	0.99846	0.99962
59.63991	1	0.99848	0.99962
59.68992	1	0.99851	0.99962
59.73993	1	0.99855	0.99962
59.78995	1	0.99859	0.99963
59.83996	1	0.99865	0.99963
59.88997	1	0.99871	0.99963
59.93998	1	0.99878	0.99963
59.99	1	0.99886	0.99963
60.04001	1	0.99894	0.99963
60.09002	1	0.99902	0.99963
60.14004	1	0.99911	0.99963
60.19005	1	0.9992	0.99964
60.24006	1	0.99928	0.99964
60.29007	1	0.99937	0.99964
60.34009	1	0.99945	0.99964
60.3901	1	0.99952	0.99964
60.44011	1	0.99959	0.99964
60.49012	1	0.99966	0.99964
60.54014	1	0.99971	0.99964
60.59015	1	0.99976	0.99965
60.64016	1	0.9998	0.99965
60.69017	1	0.99983	0.99965
60.74019	1	0.99984	0.99965
60.7902	1	0.99985	0.99965
60.84021	1	0.99985	0.99965
60.89022	1	0.99984	0.99965
60.94024	1	0.99981	0.99965
60.99025	1	0.99978	0.99966
61.04026	1	0.99974	0.99966
61.09027	1	0.99969	0.99966
61.14029	1	0.99963	0.99966
61.1903	1	0.99957	0.99966
61.24031	1	0.99949	0.99966
61.29032	1	0.99942	0.99966
61.34034	1	0.99934	0.99966
61.39035	1	0.99926	0.99966
61.44036	1	0.99918	0.99967
61.49037	1	0.99909	0.99967
61.54039	1	0.99901	0.99967
61.5904	1	0.99894	0.99967
61.64041	1	0.99886	0.99967
61.69042	1	0.99879	0.99967
61.74044	1	0.99873	0.99967
61.79045	1	0.99868	0.99967
61.84046	1	0.99863	0.99968
61.89047	1	0.99859	0.99968
61.94049	1	0.99856	0.99968
61.9905	1	0.99854	0.99968
62.04051	1	0.99853	0.99968
62.09052	1	0.99853	0.99968
62.14054	1	0.99854	0.99968
62.19055	1	0.99857	0.99968
62.24056	1	0.9986	0.99968
62.29057	1	0.99863	0.99969
62.34059	1	0.99868	0.99969
62.3906	1	0.99874	0.99969
62.44061	1	0.9988	0.99969
62.49062	1	0.99887	0.99969
62.54064	1	0.99894	0.99969
62.59065	1	0.99902	0.99969
62.64066	1	0.9991	0.99969
62.69067	1	0.99918	0.99969
62.74069	1	0.99926	0.99969
62.7907	1	0.99934	0.9997
62.84071	1	0.99942	0.9997
62.89072	1	0.9995	0.9997
62.94074	1	0.99956	0.9997
62.99075	1	0.99963	0.9997
63.04076	1	0.99969	0.9997
63.09077	1	0.99974	0.9997
63.14079	1	0.99978	0.9997
63.1908	1	0.99981	0.9997
63.24081	1	0.99983	0.99971
63.29082	1	0.99985	0.99971
63.34084	1	0.99985	0.99971
63.39085	1	0.99984	0.99971
63.44086	1	0.99983	0.99971
63.49087	1	0.9998	0.99971
63.54089	1	0.99977	0.99971
63.5909	1	0.99972	0.99971
63.64091	1	0.99967	0.99971
63.69092	1	0.99961	0.99971
63.74094	1	0.99955	0.99972
63.79095	1	0.99948	0.99972
63.84096	1	0.99941	0.99972
63.89097	1	0.99933	0.99972
63.94099	1	0.99925	0.99972
63.991	1	0.99918	0.99972
64.04101	1	0.9991	0.99972
64.09102	1	0.99902	0.99972
64.14104	1	0.99895	0.99972
64.19105	1	0.99888	0.99972
64.24106	1	0.99882	0.99973
64.29107	1	0.99877	0.99973
64.34109	1	0.99872	0.99973
64.3911	1	0.99867	0.99973
64.44111	1	0.99864	0.99973
64.49112	1	0.99862	0.99973
64.54114	1	0.9986	0.99973
64.59115	1	0.9986	0.99973
64.64116	1	0.9986	0.99973
64.69117	1	0.99862	0.99973
64.74119	1	0.99864	0.99974
64.7912	1	0.99867	0.99974
64.84121	1	0.99871	0.99974
64.89122	1	0.99876	0.99974
64.94124	1	0.99882	0.99974
64.99125	1	0.99888	0.99974
65.04126	1	0.99895	0.99974
65.09127	1	0.99902	0.99974
65.14129	1	0.99909	0.99974
65.1913	1	0.99917	0.99974
65.24131	1	0.99925	0.99974
65.29132	1	0.99932	0.99975
65.34134	1	0.9994	0.99975
65.39135	1	0.99947	0.99975
65.44136	1	0.99954	0.99975
65.49137	1	0.9996	0.99975
65.54139	1	0.99966	0.99975
65.5914	1	0.99971	0.99975
65.64141	1	0.99976	0.99975
65.69142	1	0.99979	0.99975
65.74144	1	0.99982	0.99975
65.79145	1	0.99984	0.99975
65.84146	1	0.99985	0.99976
65.89147	1	0.99985	0.99976
65.94149	1	0.99984	0.99976
65.9915	1	0.99982	0.99976
66.04151	1	0.99979	0.99976
66.09152	1	0.99975	0.99976
66.14154	1	0.99971	0.99976
66.19155	1	0.99966	0.99976
66.24156	1	0.9996	0.99976
66.29157	1	0.99954	0.99976
66.34159	1	0.99947	0.99976
66.3916	1	0.9994	0.99976
66.44161	1	0.99932	0.99977
66.49162	1	0.99925	0.99977
66.54164	1	0.99918	0.99977
66.59165	1	0.9991	0.99977
66.64166	1	0.99903	0.99977
66.69167	1	0.99897	0.99977
66.74169	1	0.9989	0.99977
66.7917	1	0.99885	0.99977
66.84171	1	0.99879	0.99977
66.89172	1	0.99875	0.99977
66.94174	1	0.99871	0.99977
66.99175	1	0.99869	0.99978
67.04176	1	0.99867	0.99978
67.09177	1	0.99866	0.99978
67.14179	1	0.99865	0.99978
67.1918	1	0.99866	0.99978
67.24181	1	0.99868	0.99978
67.29182	1	0.99871	0.99978
67.34184	1	0.99874	0.99978
67.39185	1	0.99878	0.99978
67.44186	1	0.99883	0.99978
67.49187	1	0.99889	0.99978
67.54189	1	0.99895	0.99978
67.5919	1	0.99901	0.99978
67.64191	1	0.99908	0.99979
67.69192	1	0.99915	0.99979
67.74194	1	0.99923	0.99979
67.79195	1	0.9993	0.99979
67.84196	1	0.99937	0.99979
67.89197	1	0.99944	0.99979
67.94199	1	0.99951	0.99979
67.992	1	0.99958	0.99979
68.04201	1	0.99963	0.99979
68.09202	1	0.99969	0.99979
68.14204	1	0.99973	0.99979
68.19205	1	0.99977	0.99979
68.24206	1	0.9998	0.9998
68.29207	1	0.99983	0.9998
68.34209	1	0.99984	0.9998
68.3921	1	0.99984	0.9998
68.44211	1	0.99984	0.9998
68.49212	1	0.99983	0.9998
68.54214	1	0.9998	0.9998
68.59215	1	0.99977	0.9998
68.64216	1	0.99974	0.9998
68.69217	1	0.99969	0.9998
68.74219	1	0.99964	0.9998
68.7922	1	0.99958	0.9998
68.84221	1	0.99952	0.9998
68.89222	1	0.99946	0.99981
68.94224	1	0.99939	0.99981
68.99225	1	0.99932	0.99981
69.04226	1	0.99925	0.99981
69.09227	1	0.99917	0.99981
69.14229	1	0.99911	0.99981
69.1923	1	0.99904	0.99981
69.24231	1	0.99898	0.99981
69.29232	1	0.99892	0.99981
69.34234	1	0.99887	0.99981
69.39235	1	0.99882	0.99981
69.44236	1	0.99878	0.99981
69.49237	1	0.99875	0.99981
69.54239	1	0.99873	0.99981
69.5924	1	0.99871	0.99982
69.64241	1	0.9987	0.99982
69.69242	1	0.99871	0.99982
69.74244	1	0.99872	0.99982
69.79245	1	0.99874	0.99982
69.84246	1	0.99876	0.99982
69.89247	1	0.9988	0.99982
69.94249	1	0.99884	0.99982
69.9925	1	0.99889	0.99982
70.04251	1	0.99895	0.99982
70.09252	1	0.99901	0.99982
70.14254	1	0.99907	0.99982
70.19255	1	0.99914	0.99982
70.24256	1	0.99921	0.99982
70.29257	1	0.99928	0.99983
70.34259	1	0.99935	0.99983
70.3926	1	0.99942	0.99983
70.44261	1	0.99949	0.99983
70.49262	1	0.99955	0.99983
70.54264	1	0.99961	0.99983
70.59265	1	0.99966	0.99983
70.64266	1	0.99971	0.99983
70.69267	1	0.99975	0.99983
70.74269	1	0.99979	0.99983
70.7927	1	0.99981	0.99983
70.84271	1	0.99983	0.99983
70.89272	1	0.99984	0.99983
70.94274	1	0.99984	0.99983
70.99275	1	0.99983	0.99983
71.04276	1	0.99982	0.99984
71.09277	1	0.99979	0.99984
71.14279	1	0.99976	0.99984
71.1928	1	0.99972	0.99984
71.24281	1	0.99968	0.99984
71.29282	1	0.99962	0.99984
71.34284	1	0.99957	0.99984
71.39285	1	0.99951	0.99984
71.44286	1	0.99944	0.99984
71.49287	1	0.99938	0.99984
71.54289	1	0.99931	0.99984
71.5929	1	0.99924	0.99984
71.64291	1	0.99917	0.99984
71.69292	1	0.99911	0.99984
71.74294	1	0.99904	0.99984
71.79295	1	0.99899	0.99985
71.84296	1	0.99893	0.99985
71.89297	1	0.99888	0.99985
71.94299	1	0.99884	0.99985
71.993	1	0.99881	0.99985
72.04301	1	0.99878	0.99985
72.09302	1	0.99876	0.99985
72.14304	1	0.99875	0.99985
72.19305	1	0.99875	0.99985
72.24306	1	0.99875	0.99985
72.29307	1	0.99877	0.99985
72.34309	1	0.99879	0.99985
72.3931	1	0.99882	0.99985
72.44311	1	0.99885	0.99985
72.49312	1	0.9989	0.99985
72.54314	1	0.99895	0.99985
72.59315	1	0.999	0.99986
72.64316	1	0.99906	0.99986
72.69317	1	0.99913	0.99986
72.74319	1	0.99919	0.99986
72.7932	1	0.99926	0.99986
72.84321	1	0.99933	0.99986
72.89322	1	0.99939	0.99986
72.94324	1	0.99946	0.99986
72.99325	1	0.99952	0.99986
73.04326	1	0.99958	0.99986
73.09327	1	0.99964	0.99986
73.14329	1	0.99969	0.99986
73.1933	1	0.99973	0.99986
73.24331	1	0.99977	0.99986
73.29332	1	0.9998	0.99986
73.34334	1	0.99982	0.99986
73.39335	1	0.99983	0.99986
73.44336	1	0.99984	0.99987
73.49337	1	0.99984	0.99987
73.54339	1	0.99983	0.99987
73.5934	1	0.99981	0.99987
73.64341	1	0.99978	0.99987
73.69342	1	0.99975	0.99987
73.74344	1	0.99971	0.99987
73.79345	1	0.99966	0.99987
73.84346	1	0.99961	0.99987
73.89347	1	0.99955	0.99987
73.94349	1	0.99949	0.99987
73.9935	1	0.99943	0.99987
74.04351	1	0.99936	0.99987
74.09352	1	0.9993	0.99987
74.14354	1	0.99923	0.99987
74.19355	1	0.99917	0.99987
74.24356	1	0.99911	0.99987
74.29357	1	0.99905	0.99987
74.34359	1	0.99899	0.99988
74.3936	1	0.99894	0.99988
74.44361	1	0.9989	0.99988
74.49362	1	0.99886	0.99988
74.54364	1	0.99883	0.99988
74.59365	1	0.99881	0.99988
74.64366	1	0.99879	0.99988
74.69367	1	0.99878	0.99988
74.74369	1	0.99878	0.99988
74.7937	1	0.99879	0.99988
74.84371	1	0.99881	0.99988
74.89372	1	0.99883	0.99988
74.94374	1	0.99887	0.99988
74.99375	1	0.9989	0.99988
75.04376	1	0.99895	0.99988
75.09377	1	0.999	0.99988
75.14379	1	0.99905	0.99988
75.1938	1	0.99911	0.99988
75.24381	1	0.99917	0.99988
75.29382	1	0.99924	0.99989
75.34384	1	0.9993	0.99989
75.39385	1	0.99937	0.99989
75.44386	1	0.99943	0.99989
75.49387	1	0.9995	0.99989
75.54389	1	0.99956	0.99989
75.5939	1	0.99961	0.99989
75.64391	1	0.99966	0.99989
75.69392	1	0.99971	0.99989
75.74394	1	0.99975	0.99989
75.79395	1	0.99978	0.99989
75.84396	1	0.99981	0.99989
75.89397	1	0.99982	0.99989
75.94399	1	0.99984	0.99989
75.994	1	0.99984	0.99989
76.04401	1	0.99983	0.99989
76.09402	1	0.99982	0.99989
76.14404	1	0.9998	0.99989
76.19405	1	0.99977	0.99989
76.24406	1	0.99973	0.99989
76.29407	1	0.99969	0.9999
76.34409	1	0.99965	0.9999
76.3941	1	0.99959	0.9999
76.44411	1	0.99954	0.9999
76.49412	1	0.99948	0.9999
76.54414	1	0.99942	0.9999
76.59415	1	0.99935	0.9999
76.64416	1	0.99929	0.9999
76.69417	1	0.99923	0.9999
76.74419	1	0.99916	0.9999
76.7942	1	0.99911	0.9999
76.84421	1	0.99905	0.9999
76.89422	1	0.999	0.9999
76.94424	1	0.99895	0.9999
76.99425	1	0.99891	0.9999
77.04426	1	0.99888	0.9999
77.09427	1	0.99885	0.9999
77.14429	1	0.99883	0.9999
77.1943	1	0.99882	0.9999
77.24431	1	0.99882	0.9999
77.29432	1	0.99882	0.9999
77.34434	1	0.99883	0.99991
77.39435	1	0.99885	0.99991
77.44436	1	0.99888	0.99991
77.49437	1	0.99891	0.99991
77.54439	1	0.99895	0.99991
77.5944	1	0.99899	0.99991
77.64441	1	0.99904	0.99991
77.69442	1	0.9991	0.99991
77.74444	1	0.99916	0.99991
77.79445	1	0.99922	0.99991
77.84446	1	0.99928	0.99991
77.89447	1	0.99934	0.99991
77.94449	1	0.99941	0.99991
77.9945	1	0.99947	0.99991
78.04451	1	0.99953	0.99991
78.09452	1	0.99958	0.99991
78.14454	1	0.99964	0.99991
78.19455	1	0.99968	0.99991
78.24456	1	0.99973	0.99991
78.29457	1	0.99976	0.99991
78.34459	1	0.99979	0.99991
78.3946	1	0.99981	0.99991
78.44461	1	0.99983	0.99992
78.49462	1	0.99984	0.99992
78.54464	1	0.99983	0.99992
78.59465	1	0.99983	0.99992
78.64466	1	0.99981	0.99992
78.69467	1	0.99979	0.99992
78.74469	1	0.99976	0.99992
78.7947	1	0.99972	0.99992
78.84471	1	0.99968	0.99992
78.89472	1	0.99963	0.99992
78.94474	1	0.99958	0.99992
78.99475	1	0.99952	0.99992
79.04476	1	0.99946	0.99992
79.09477	1	0.9994	0.99992
79.14479	1	0.99934	0.99992
79.1948	1	0.99928	0.99992
79.24481	1	0.99922	0.99992
79.29482	1	0.99916	0.99992
79.34484	1	0.9991	0.99992
79.39485	1	0.99905	0.99992
79.44486	1	0.999	0.99992
79.49487	1	0.99896	0.99992
79.54489	1	0.99892	0.99992
79.5949	1	0.99889	0.99992
79.64491	1	0.99887	0.99992
79.69492	1	0.99885	0.99993
79.74494	1	0.99884	0.99993
79.79495	1	0.99884	0.99993
79.84496	1	0.99885	0.99993
79.89497	1	0.99886	0.99993
79.94499	1	0.99889	0.99993
79.995	1	0.99891	0.99993
80.04501	1	0.99895	0.99993
80.09502	1	0.99899	0.99993
80.14504	1	0.99904	0.99993
80.19505	1	0.99909	0.99993
80.24506	1	0.99914	0.99993
80.29507	1	0.9992	0.99993
80.34509	1	0.99926	0.99993
80.3951	1	0.99932	0.99993
80.44511	1	0.99938	0.99993
80.49512	1	0.99944	0.99993
80.54514	1	0.9995	0.99993
80.59515	1	0.99956	0.99993
80.64516	1	0.99961	0.99993
80.69517	1	0.99966	0.99993
80.74519	1	0.9997	0.99993
80.7952	1	0.99974	0.99993
80.84521	1	0.99978	0.99993
80.89522	1	0.9998	0.99993
80.94524	1	0.99982	0.99993
80.99525	1	0.99983	0.99994
81.04526	1	0.99984	0.99994
81.09527	1	0.99983	0.99994
81.14529	1	0.99982	0.99994
81.1953	1	0.9998	0.99994
81.24531	1	0.99978	0.99994
81.29532	1	0.99974	0.99994
81.34534	1	0.99971	0.99994
81.39535	1	0.99966	0.99994
81.44536	1	0.99961	0.99994
81.49537	1	0.99956	0.99994
81.54539	1	0.99951	0.99994
81.5954	1	0.99945	0.99994
81.64541	1	0.99939	0.99994
81.69542	1	0.99933	0.99994
81.74544	1	0.99927	0.99994
81.79545	1	0.99921	0.99994
81.84546	1	0.99915	0.99994
81.89547	1	0.9991	0.99994
81.94549	1	0.99905	0.99994
81.9955	1	0.999	0.99994
82.04551	1	0.99897	0.99994
82.09552	1	0.99893	0.99994
82.14554	1	0.9989	0.99994
82.19555	1	0.99888	0.99994
82.24556	1	0.99887	0.99994
82.29557	1	0.99887	0.99994
82.34559	1	0.99887	0.99994
82.3956	1	0.99888	0.99994
82.44561	1	0.99889	0.99995
82.49562	1	0.99892	0.99995
82.54564	1	0.99895	0.99995
82.59565	1	0.99898	0.99995
82.64566	1	0.99903	0.99995
82.69567	1	0.99907	0.99995
82.74569	1	0.99912	0.99995
82.7957	1	0.99918	0.99995
82.84571	1	0.99924	0.99995
82.89572	1	0.9993	0.99995
82.94574	1	0.99936	0.99995
82.99575	1	0.99942	0.99995
83.04576	1	0.99947	0.99995
83.09577	1	0.99953	0.99995
83.14579	1	0.99958	0.99995
83.1958	1	0.99964	0.99995
83.24581	1	0.99968	0.99995
83.29582	1	0.99972	0.99995
83.34584	1	0.99976	0.99995
83.39585	1	0.99979	0.99995
83.44586	1	0.99981	0.99995
83.49587	1	0.99982	0.99995
83.54589	1	0.99983	0.99995
83.5959	1	0.99983	0.99995
83.64591	1	0.99983	0.99995
83.69592	1	0.99981	0.99995
83.74594	1	0.99979	0.99995
83.79595	1	0.99976	0.99995
83.84596	1	0.99973	0.99995
83.89597	1	0.99969	0.99995
83.94599	1	0.99965	0.99995
83.996	1	0.9996	0.99995
84.04601	1	0.99954	0.99996
84.09602	1	0.99949	0.99996
84.14604	1	0.99943	0.99996
84.19605	1	0.99937	0.99996
84.24606	1	0.99931	0.99996
84.29607	1	0.99926	0.99996
84.34609	1	0.9992	0.99996
84.3961	1	0.99914	0.99996
84.44611	1	0.99909	0.99996
84.49612	1	0.99905	0.99996
84.54614	1	0.99901	0.99996
84.59615	1	0.99897	0.99996
84.64616	1	0.99894	0.99996
84.69617	1	0.99891	0.99996
84.74619	1	0.9989	0.99996
84.7962	1	0.99889	0.99996
84.84621	1	0.99889	0.99996
84.89622	1	0.99889	0.99996
84.94624	1	0.9989	0.99996
84.99625	1	0.99892	0.99996
85.04626	1	0.99895	0.99996
85.09627	1	0.99898	0.99996
85.14629	1	0.99902	0.99996
85.1963	1	0.99906	0.99996
85.24631	1	0.99911	0.99996
85.29632	1	0.99916	0.99996
85.34634	1	0.99921	0.99996
85.39635	1	0.99927	0.99996
85.44636	1	0.99933	0.99996
85.49637	1	0.99939	0.99996
85.54639	1	0.99945	0.99996
85.5964	1	0.9995	0.99996
85.64641	1	0.99956	0.99996
85.69642	1	0.99961	0.99996
85.74644	1	0.99966	0.99996
85.79645	1	0.9997	0.99996
85.84646	1	0.99974	0.99996
85.89647	1	0.99977	0.99997
85.94649	1	0.9998	0.99997
85.9965	1	0.99982	0.99997
86.04651	1	0.99983	0.99997
86.09652	1	0.99983	0.99997
86.14654	1	0.99983	0.99997
86.19655	1	0.99982	0.99997
86.24656	1	0.9998	0.99997
86.29657	1	0.99978	0.99997
86.34659	1	0.99975	0.99997
86.3966	1	0.99972	0.99997
86.44661	1	0.99968	0.99997
86.49662	1	0.99963	0.99997
86.54664	1	0.99958	0.99997
86.59665	1	0.99953	0.99997
86.64666	1	0.99947	0.99997
86.69667	1	0.99941	0.99997
86.74669	1	0.99936	0.99997
86.7967	1	0.9993	0.99997
86.84671	1	0.99924	0.99997
86.89672	1	0.99919	0.99997
86.94674	1	0.99914	0.99997
86.99675	1	0.99909	0.99997
87.04676	1	0.99904	0.99997
87.09677	1	0.999	0.99997
87.14679	1	0.99897	0.99997
87.1968	1	0.99894	0.99997
87.24681	1	0.99892	0.99997
87.29682	1	0.99891	0.99997
87.34684	1	0.9989	0.99997
87.39685	1	0.9989	0.99997
87.44686	1	0.99891	0.99997
87.49687	1	0.99892	0.99997
87.54689	1	0.99895	0.99997
87.5969	1	0.99897	0.99997
87.64691	1	0.99901	0.99997
87.69692	1	0.99905	0.99997
87.74694	1	0.99909	0.99997
87.79695	1	0.99914	0.99997
87.84696	1	0.99919	0.99997
87.89697	1	0.99925	0.99997
87.94699	1	0.9993	0.99997
87.997	1	0.99936	0.99998
88.04701	1	0.99942	0.99998
88.09702	1	0.99947	0.99998
88.14704	1	0.99953	0.99998
88.19705	1	0.99958	0.99998
88.24706	1	0.99963	0.99998
88.29707	1	0.99968	0.99998
88.34709	1	0.99972	0.99998
88.3971	1	0.99975	0.99998
88.44711	1	0.99978	0.99998
88.49712	1	0.9998	0.99998
88.54714	1	0.99982	0.99998
88.59715	1	0.99983	0.99998
88.64716	1	0.99983	0.99998
88.69717	1	0.99983	0.99998
88.74719	1	0.99982	0.99998
88.7972	1	0.9998	0.99998
88.84721	1	0.99977	0.99998
88.89722	1	0.99974	0.99998
88.94724	1	0.9997	0.99998
88.99725	1	0.99966	0.99998
89.04726	1	0.99961	0.99998
89.09727	1	0.99956	0.99998
89.14729	1	0.99951	0.99998
89.1973	1	0.99945	0.99998
89.24731	1	0.9994	0.99998
89.29732	1	0.99934	0.99998
89.34734	1	0.99928	0.99998
89.39735	1	0.99923	0.99998
89.44736	1	0.99918	0.99998
89.49737	1	0.99913	0.99998
89.54739	1	0.99908	0.99998
89.5974	1	0.99904	0.99998
89.64741	1	0.999	0.99998
89.69742	1	0.99897	0.99998
89.74744	1	0.99895	0.99998
89.79745	1	0.99893	0.99998
89.84746	1	0.99892	0.99998
89.89747	1	0.99891	0.99998
89.94749	1	0.99892	0.99998
89.9975	1	0.99893	0.99998
90.04751	1	0.99894	0.99998
90.09752	1	0.99897	0.99998
90.14754	1	0.999	0.99998
90.19755	1	0.99903	0.99998
90.24756	1	0.99907	0.99998
90.29757	1	0.99912	0.99998
90.34759	1	0.99917	0.99998
90.3976	1	0.99922	0.99998
90.44761	1	0.99928	0.99998
90.49762	1	0.99933	0.99998
90.54764	1	0.99939	0.99998
90.59765	1	0.99945	0.99998
90.64766	1	0.9995	0.99998
90.69767	1	0.99955	0.99999
90.74769	1	0.99961	0.99999
90.7977	1	0.99965	0.99999
90.84771	1	0.9997	0.99999
90.89772	1	0.99973	0.99999
90.94774	1	0.99977	0.99999
90.99775	1	0.99979	0.99999
91.04776	1	0.99981	0.99999
91.09777	1	0.99982	0.99999
91.14779	1	0.99983	0.99999
91.1978	1	0.99983	0.99999
91.24781	1	0.99982	0.99999
91.29782	1	0.99981	0.99999
91.34784	1	0.99979	0.99999
91.39785	1	0.99976	0.99999
91.44786	1	0.99973	0.99999
91.49787	1	0.99969	0.99999
91.54789	1	0.99964	0.99999
91.5979	1	0.9996	0.99999
91.64791	1	0.99954	0.99999
91.69792	1	0.99949	0.99999
91.74794	1	0.99944	0.99999
91.79795	1	0.99938	0.99999
91.84796	1	0.99932	0.99999
91.89797	1	0.99927	0.99999
91.94799	1	0.99921	0.99999
91.998	1	0.99916	0.99999
92.04801	1	0.99912	0.99999
92.09802	1	0.99907	0.99999
92.14804	1	0.99903	0.99999
92.19805	1	0.999	0.99999
92.24806	1	0.99897	0.99999
92.29807	1	0.99895	0.99999
92.34809	1	0.99893	0.99999
92.3981	1	0.99893	0.99999
92.44811	1	0.99892	0.99999
92.49812	1	0.99893	0.99999
92.54814	1	0.99894	0.99999
92.59815	1	0.99896	0.99999
92.64816	1	0.99899	0.99999
92.69817	1	0.99902	0.99999
92.74819	1	0.99906	0.99999
92.7982	1	0.9991	0.99999
92.84821	1	0.99915	0.99999
92.89822	1	0.9992	0.99999
92.94824	1	0.99925	0.99999
92.99825	1	0.9993	0.99999
